FID,PAR20CD,PAR20NM,PAR20NMW,LAD20CD,LAD20NM
5060,E04004835,Chilham,,E07000105,Ashford
5061,E04004764,Ridge,,E07000098,Hertsmere
5062,E04004641,Thruxton,,E07000093,Test Valley
5063,E04012906,Fair Oak and Horton Heath,,E07000086,Eastleigh
5064,E04004836,Crundale,,E07000105,Ashford
5065,E04004765,Shenley,,E07000098,Hertsmere
5066,E04004643,Vernhams Dean,,E07000093,Test Valley
5067,E04004645,West Tytherley,,E07000093,Test Valley
5068,E04012837,Abbotts Ann,,E07000093,Test Valley
5069,E04012838,Ampfield,,E07000093,Test Valley
5070,E04012839,Andover,,E07000093,Test Valley
5071,E04012840,Appleshaw,,E07000093,Test Valley
5072,E04012841,Awbridge,,E07000093,Test Valley
5073,E04012842,Barton Stacey,,E07000093,Test Valley
5074,E04012843,Braishfield,,E07000093,Test Valley
5075,E04012844,Charlton,,E07000093,Test Valley
5076,E04012845,Chilworth,,E07000093,Test Valley
5077,E04012846,Enham Alamein,,E07000093,Test Valley
5078,E04012847,Goodworth Clatford,,E07000093,Test Valley
5079,E04012848,Grateley,,E07000093,Test Valley
5080,E04012849,Longparish,,E07000093,Test Valley
5081,E04012850,Melchet Park and Plaitford,,E07000093,Test Valley
5082,E04012851,Nether Wallop,,E07000093,Test Valley
5083,E04012852,North Baddesley,,E07000093,Test Valley
5084,E04012853,Over Wallop,,E07000093,Test Valley
5085,E04012854,Penton Grafton,,E07000093,Test Valley
5086,E04012855,Quarley,,E07000093,Test Valley
5087,E04012856,Romsey Extra,,E07000093,Test Valley
5088,E04012857,Sherfield English,,E07000093,Test Valley
5089,E04012858,Smannell,,E07000093,Test Valley
5090,E04012859,Tangley,,E07000093,Test Valley
5091,E04012860,Upper Clatford,,E07000093,Test Valley
5092,E04012861,Valley Park,,E07000093,Test Valley
5093,E04012862,Wellow,,E07000093,Test Valley
5094,E04012863,Wherwell,,E07000093,Test Valley
5095,E04004649,Badger Farm,,E07000094,Winchester
5096,E04004650,Beauworth,,E07000094,Winchester
5097,E04004651,Bighton,,E07000094,Winchester
5098,E04004652,Bishops Sutton,,E07000094,Winchester
5099,E04004653,Bishops Waltham,,E07000094,Winchester
5100,E04004654,Boarhunt,,E07000094,Winchester
5101,E04004766,South Mimms,,E07000098,Hertsmere
5102,E04004837,Eastwell,,E07000105,Ashford
5103,E04012907,Hamble-le-Rice,,E07000086,Eastleigh
5104,E04004767,Ashwell,,E07000099,North Hertfordshire
5105,E04004839,Godmersham,,E07000105,Ashford
5106,E04012908,Hedge End,,E07000086,Eastleigh
5107,E04004768,Barkway,,E07000099,North Hertfordshire
5108,E04004841,Hastingleigh,,E07000105,Ashford
5109,E04012909,Hound,,E07000086,Eastleigh
5110,E04004769,Barley,,E07000099,North Hertfordshire
5111,E04004842,High Halden,,E07000105,Ashford
5112,E04012910,West End,,E07000086,Eastleigh
5113,E04004770,Bygrave,,E07000099,North Hertfordshire
5114,E04004843,Hothfield,,E07000105,Ashford
5115,E04004537,Bramshill,,E07000089,Hart
5116,E04004771,Caldecote,,E07000099,North Hertfordshire
5117,E04004844,Kenardington,,E07000105,Ashford
5118,E04004541,Eversley,,E07000089,Hart
5119,E04004772,Clothall,,E07000099,North Hertfordshire
5120,E04004848,Molash,,E07000105,Ashford
5121,E04004542,Greywell,,E07000089,Hart
5122,E04004773,Codicote,,E07000099,North Hertfordshire
5123,E04004849,Newenden,,E07000105,Ashford
5124,E04004546,Hook,,E07000089,Hart
5125,E04004775,Hexton,,E07000099,North Hertfordshire
5126,E04004852,Rolvenden,,E07000105,Ashford
5127,E04004547,Long Sutton,,E07000089,Hart
5128,E04004776,Hinxworth,,E07000099,North Hertfordshire
5129,E04004853,Ruckinge,,E07000105,Ashford
5130,E04004549,Odiham,,E07000089,Hart
5131,E04004777,Holwell,,E07000099,North Hertfordshire
5132,E04004856,Smarden,,E07000105,Ashford
5133,E04004551,South Warnborough,,E07000089,Hart
5134,E04004778,Ickleford,,E07000099,North Hertfordshire
5135,E04004779,St Ippolyts,,E07000099,North Hertfordshire
5136,E04004780,Kelshall,,E07000099,North Hertfordshire
5137,E04004781,Kimpton,,E07000099,North Hertfordshire
5138,E04004782,King's Walden,,E07000099,North Hertfordshire
5139,E04004783,Knebworth,,E07000099,North Hertfordshire
5140,E04004784,Langley,,E07000099,North Hertfordshire
5141,E04004785,Lilley,,E07000099,North Hertfordshire
5142,E04004786,Newnham,,E07000099,North Hertfordshire
5143,E04004787,Nuthampstead,,E07000099,North Hertfordshire
5144,E04004788,Offley,,E07000099,North Hertfordshire
5145,E04004789,Pirton,,E07000099,North Hertfordshire
5146,E04004790,Preston,,E07000099,North Hertfordshire
5147,E04004791,Radwell,,E07000099,North Hertfordshire
5148,E04004792,Reed,,E07000099,North Hertfordshire
5149,E04004793,Royston,,E07000099,North Hertfordshire
5150,E04004794,Rushden,,E07000099,North Hertfordshire
5151,E04004795,St Paul's Walden,,E07000099,North Hertfordshire
5152,E04004796,Sandon,,E07000099,North Hertfordshire
5153,E04004797,Therfield,,E07000099,North Hertfordshire
5154,E04004798,Wallington,,E07000099,North Hertfordshire
5155,E04004800,Wymondley,,E07000099,North Hertfordshire
5156,E04012200,Graveley,,E07000099,North Hertfordshire
5157,E04012228,Great Ashby,,E07000099,North Hertfordshire
5158,E04012229,Weston,,E07000099,North Hertfordshire
5159,E04004811,Abbots Langley,,E07000102,Three Rivers
5160,E04004812,Chorleywood,,E07000102,Three Rivers
5161,E04004857,Smeeth,,E07000105,Ashford
5162,E04004553,Yateley,,E07000089,Hart
5163,E04004858,Stanhope,,E07000105,Ashford
5164,E04012053,Blackwater and Hawley,,E07000089,Hart
5165,E04004859,Stone-cum-Ebony,,E07000105,Ashford
5166,E04012054,Church Crookham,,E07000089,Hart
5167,E04004860,Tenterden,,E07000105,Ashford
5168,E04012055,Crondall,,E07000089,Hart
5169,E04004863,Wittersham,,E07000105,Ashford
5170,E04012056,Crookham Village,,E07000089,Hart
5171,E04004864,Woodchurch,,E07000105,Ashford
5172,E04012057,Dogmersfield,,E07000089,Hart
5173,E04004865,Wye with Hinxhill,,E07000105,Ashford
5174,E04012058,Elvetham Heath,,E07000089,Hart
5175,E04012782,Bethersden,,E07000105,Ashford
5176,E04012059,Ewshot,,E07000089,Hart
5177,E04012783,Charing,,E07000105,Ashford
5178,E04012060,Fleet,,E07000089,Hart
5179,E04012784,Egerton,,E07000105,Ashford
5180,E04012061,Hartley Wintney,,E07000089,Hart
5181,E04012785,Great Chart with Singleton,,E07000105,Ashford
5182,E04012062,Heckfield,,E07000089,Hart
5183,E04012786,Kingsnorth,,E07000105,Ashford
5184,E04012063,Mattingley,,E07000089,Hart
5185,E04012787,Little Chart,,E07000105,Ashford
5186,E04012064,Rotherwick,,E07000089,Hart
5187,E04012788,Mersham,,E07000105,Ashford
5188,E04012065,Winchfield,,E07000089,Hart
5189,E04012789,Sevington,,E07000105,Ashford
5190,E04004554,Ashurst and Colbury,,E07000091,New Forest
5191,E04012790,Orlestone,,E07000105,Ashford
5192,E04004555,Beaulieu,,E07000091,New Forest
5193,E04012791,Pluckley,,E07000105,Ashford
5194,E04012792,Shadoxhurst,,E07000105,Ashford
5195,E04012793,Warehorne,,E07000105,Ashford
5196,E04012794,Westwell,,E07000105,Ashford
5197,E04012975,Kennington,,E07000105,Ashford
5198,E04012976,South Willesborough & Newtown,,E07000105,Ashford
5199,E04004866,Adisham,,E07000106,Canterbury
5200,E04004867,Barham,,E07000106,Canterbury
5201,E04004917,River,,E07000108,Dover
5202,E04004918,St. Margaret's at Cliffe,,E07000108,Dover
5203,E04004919,Sandwich,,E07000108,Dover
5204,E04005068,Queenborough,,E07000113,Swale
5205,E04004920,Shepherdswell with Coldred,,E07000108,Dover
5206,E04004921,Sholden,,E07000108,Dover
5207,E04004922,Staple,,E07000108,Dover
5208,E04005069,Rodmersham,,E07000113,Swale
5209,E04004967,Nettlestead,,E07000110,Maidstone
5210,E04005259,Gisburn Forest,,E07000124,Ribble Valley
5211,E04005212,Wray-with-Botton,,E07000121,Lancaster
5212,E04005016,Dymchurch,,E07000112,Folkestone and Hythe
5213,E04004923,Stourmouth,,E07000108,Dover
5214,E04005162,Bryning-with-Warton,,E07000119,Fylde
5215,E04005070,Selling,,E07000113,Swale
5216,E04004968,Otham,,E07000110,Maidstone
5217,E04012346,Ryarsh,,E07000115,Tonbridge and Malling
5218,E04005260,Great Mitton,,E07000124,Ribble Valley
5219,E04005213,Yealand Conyers,,E07000121,Lancaster
5220,E04005017,Elham,,E07000112,Folkestone and Hythe
5221,E04004924,Sutton,,E07000108,Dover
5222,E04005163,Elswick,,E07000119,Fylde
5223,E04005071,Sheldwich,,E07000113,Swale
5224,E04004969,Otterden,,E07000110,Maidstone
5225,E04005261,Grindleton,,E07000124,Ribble Valley
5226,E04012797,East Malling and Larkfield,,E07000115,Tonbridge and Malling
5227,E04005214,Yealand Redmayne,,E07000121,Lancaster
5228,E04005018,Elmsted,,E07000112,Folkestone and Hythe
5229,E04004925,Temple Ewell,,E07000108,Dover
5230,E04005164,Freckleton,,E07000119,Fylde
5231,E04005072,Stalisfield,,E07000113,Swale
5232,E04004970,Staplehurst,,E07000110,Maidstone
5233,E04005262,Horton,,E07000124,Ribble Valley
5234,E04012798,Kings Hill,,E07000115,Tonbridge and Malling
5235,E04012009,Morecambe,,E07000121,Lancaster
5236,E04005019,Hawkinge,,E07000112,Folkestone and Hythe
5237,E04004926,Tilmanstone,,E07000108,Dover
5238,E04005165,Greenhalgh-with-Thistleton,,E07000119,Fylde
5239,E04005073,Teynham,,E07000113,Swale
5240,E04004971,Stockbury,,E07000110,Maidstone
5241,E04005263,Hothersall,,E07000124,Ribble Valley
5242,E04005116,Benenden,,E07000116,Tunbridge Wells
5243,E04012674,Aldcliffe-with-Stodday,,E07000121,Lancaster
5244,E04005020,Hythe,,E07000112,Folkestone and Hythe
5245,E04004927,Whitfield,,E07000108,Dover
5246,E04005166,Kirkham,,E07000119,Fylde
5247,E04005074,Throwley,,E07000113,Swale
5248,E04004972,Sutton Valence,,E07000110,Maidstone
5249,E04005264,Little Mitton,,E07000124,Ribble Valley
5250,E04005117,Bidborough,,E07000116,Tunbridge Wells
5251,E04005215,Barley-with-Wheatley Booth,,E07000122,Pendle
5252,E04005021,Ivychurch,,E07000112,Folkestone and Hythe
5253,E04004928,Wingham,,E07000108,Dover
5254,E04005167,Little Eccleston-with-Larbreck,,E07000119,Fylde
5255,E04005075,Tonge,,E07000113,Swale
5256,E04004973,Teston,,E07000110,Maidstone
5257,E04005265,Longridge,,E07000124,Ribble Valley
5258,E04005118,Brenchley and Matfield,,E07000116,Tunbridge Wells
5259,E04005216,Barnoldswick,,E07000122,Pendle
5260,E04005022,Lydd,,E07000112,Folkestone and Hythe
5261,E04004929,Woodnesborough,,E07000108,Dover
5262,E04005168,Medlar-with-Wesham,,E07000119,Fylde
5263,E04005077,Upchurch,,E07000113,Swale
5264,E04004974,Thurnham,,E07000110,Maidstone
5265,E04005266,Mearley,,E07000124,Ribble Valley
5266,E04005119,Capel,,E07000116,Tunbridge Wells
5267,E04005217,Barrowford,,E07000122,Pendle
5268,E04005023,Lyminge,,E07000112,Folkestone and Hythe
5269,E04004930,Worth,,E07000108,Dover
5270,E04005169,Newton-with-Clifton,,E07000119,Fylde
5271,E04005078,Warden,,E07000113,Swale
5272,E04004975,Tovil,,E07000110,Maidstone
5273,E04005267,Mellor,,E07000124,Ribble Valley
5274,E04005120,Cranbrook & Sissinghurst,,E07000116,Tunbridge Wells
5275,E04005218,Blacko,,E07000122,Pendle
5276,E04005024,Lympne,,E07000112,Folkestone and Hythe
5277,E04005025,Monks Horton,,E07000112,Folkestone and Hythe
5278,E04005026,Newchurch,,E07000112,Folkestone and Hythe
5279,E04005027,Newington,,E07000112,Folkestone and Hythe
5280,E04005028,New Romney,,E07000112,Folkestone and Hythe
5281,E04005029,Old Romney,,E07000112,Folkestone and Hythe
5282,E04005030,Paddlesworth,,E07000112,Folkestone and Hythe
5283,E04005031,Postling,,E07000112,Folkestone and Hythe
5284,E04005032,St. Mary in the Marsh,,E07000112,Folkestone and Hythe
5285,E04005033,Saltwood,,E07000112,Folkestone and Hythe
5286,E04005034,Sellindge,,E07000112,Folkestone and Hythe
5287,E04005035,Snargate,,E07000112,Folkestone and Hythe
5288,E04005036,Stanford,,E07000112,Folkestone and Hythe
5289,E04005037,Stelling Minnis,,E07000112,Folkestone and Hythe
5290,E04005038,Stowting,,E07000112,Folkestone and Hythe
5291,E04005039,Swingfield,,E07000112,Folkestone and Hythe
5292,E04005040,Folkestone,,E07000112,Folkestone and Hythe
5293,E04005041,Sandgate,,E07000112,Folkestone and Hythe
5294,E04005042,Badlesmere,,E07000113,Swale
5295,E04005043,Bapchild,,E07000113,Swale
5296,E04005046,Boughton under Blean,,E07000113,Swale
5297,E04005047,Bredgar,,E07000113,Swale
5298,E04005048,Doddington,,E07000113,Swale
5299,E04005049,Dunkirk,,E07000113,Swale
5300,E04005050,Eastchurch,,E07000113,Swale
5301,E04005051,Eastling,,E07000113,Swale
5302,E04005052,Faversham,,E07000113,Swale
5303,E04005053,Graveney with Goodnestone,,E07000113,Swale
5304,E04005054,Hartlip,,E07000113,Swale
5305,E04005055,Hernhill,,E07000113,Swale
5306,E04005056,Iwade,,E07000113,Swale
5307,E04005057,Leaveland,,E07000113,Swale
5308,E04005058,Leysdown,,E07000113,Swale
5309,E04005059,Lower Halstow,,E07000113,Swale
5310,E04005060,Luddenham,,E07000113,Swale
5311,E04005061,Lynsted with Kingsdown,,E07000113,Swale
5312,E04005062,Milstead,,E07000113,Swale
5313,E04005063,Newington,,E07000113,Swale
5314,E04005064,Newnham,,E07000113,Swale
5315,E04005065,"Norton, Buckland and Stone",,E07000113,Swale
5316,E04005066,Oare,,E07000113,Swale
5317,E04005067,Ospringe,,E07000113,Swale
5318,E04005170,Ribby-with-Wrea,,E07000119,Fylde
5319,E04005268,Middop,,E07000124,Ribble Valley
5320,E04005121,Frittenden,,E07000116,Tunbridge Wells
5321,E04005171,Singleton,,E07000119,Fylde
5322,E04004976,Ulcombe,,E07000110,Maidstone
5323,E04005079,Minster-on-Sea,,E07000113,Swale
5324,E04004931,Deal,,E07000108,Dover
5325,E04005219,Bracewell and Brogden,,E07000122,Pendle
5326,E04005269,Newsholme,,E07000124,Ribble Valley
5327,E04005122,Goudhurst,,E07000116,Tunbridge Wells
5328,E04005172,Staining,,E07000119,Fylde
5329,E04004977,West Farleigh,,E07000110,Maidstone
5330,E04012438,Bobbing,,E07000113,Swale
5331,E04004932,Dover,,E07000108,Dover
5332,E04005220,Foulridge,,E07000122,Pendle
5333,E04005270,Newton,,E07000124,Ribble Valley
5334,E04005123,Hawkhurst,,E07000116,Tunbridge Wells
5335,E04005173,"Treales, Roseacre and Wharles",,E07000119,Fylde
5336,E04004978,Wichling,,E07000110,Maidstone
5337,E04012439,Borden,,E07000113,Swale
5338,E04004933,Great Mongeham,,E07000108,Dover
5339,E04005221,Goldshaw Booth,,E07000122,Pendle
5340,E04005271,Osbaldeston,,E07000124,Ribble Valley
5341,E04005124,Horsmonden,,E07000116,Tunbridge Wells
5342,E04005174,Weeton-with-Preese,,E07000119,Fylde
5343,E04004979,Wormshill,,E07000110,Maidstone
5344,E04012440,Tunstall,,E07000113,Swale
5345,E04012936,Sheerness,,E07000113,Swale
5346,E04005080,Acol,,E07000114,Thanet
5347,E04005081,Birchington,,E07000114,Thanet
5348,E04005082,Broadstairs and St. Peters,,E07000114,Thanet
5349,E04005083,Manston,,E07000114,Thanet
5350,E04005084,Minster,,E07000114,Thanet
5351,E04005085,Monkton,,E07000114,Thanet
5352,E04005086,St. Nicholas at Wade,,E07000114,Thanet
5353,E04005087,Sarre,,E07000114,Thanet
5354,E04005088,Cliffsend,,E07000114,Thanet
5355,E04010586,Ramsgate,,E07000114,Thanet
5356,E04012472,Westgate-on-Sea,,E07000114,Thanet
5357,E04005089,Addington,,E07000115,Tonbridge and Malling
5358,E04005090,Aylesford,,E07000115,Tonbridge and Malling
5359,E04005091,Birling,,E07000115,Tonbridge and Malling
5360,E04005092,Borough Green,,E07000115,Tonbridge and Malling
5361,E04005093,Burham,,E07000115,Tonbridge and Malling
5362,E04005096,East Peckham,,E07000115,Tonbridge and Malling
5363,E04005097,Hadlow,,E07000115,Tonbridge and Malling
5364,E04005098,Hildenborough,,E07000115,Tonbridge and Malling
5365,E04005099,Ightham,,E07000115,Tonbridge and Malling
5366,E04005101,Mereworth,,E07000115,Tonbridge and Malling
5367,E04005102,Offham,,E07000115,Tonbridge and Malling
5368,E04005103,Platt,,E07000115,Tonbridge and Malling
5369,E04005104,Plaxtol,,E07000115,Tonbridge and Malling
5370,E04005106,Shipbourne,,E07000115,Tonbridge and Malling
5371,E04005107,Snodland,,E07000115,Tonbridge and Malling
5372,E04005108,Stansted,,E07000115,Tonbridge and Malling
5373,E04005109,Trottiscliffe,,E07000115,Tonbridge and Malling
5374,E04005110,Wateringbury,,E07000115,Tonbridge and Malling
5375,E04005111,West Malling,,E07000115,Tonbridge and Malling
5376,E04005112,West Peckham,,E07000115,Tonbridge and Malling
5377,E04005113,Wouldham,,E07000115,Tonbridge and Malling
5378,E04005114,Wrotham,,E07000115,Tonbridge and Malling
5379,E04012123,Ditton,,E07000115,Tonbridge and Malling
5380,E04012345,Leybourne,,E07000115,Tonbridge and Malling
5381,E04005222,Higham-with-West Close Booth,,E07000122,Pendle
5382,E04004980,Yalding,,E07000110,Maidstone
5383,E04005175,Westby-with-Plumptons,,E07000119,Fylde
5384,E04004934,Walmer,,E07000108,Dover
5385,E04005272,Paythorne,,E07000124,Ribble Valley
5386,E04005223,Old Laund Booth,,E07000122,Pendle
5387,E04004981,Collier Street,,E07000110,Maidstone
5388,E04005176,Saint Anne's on the Sea,,E07000119,Fylde
5389,E04005125,Lamberhurst,,E07000116,Tunbridge Wells
5390,E04004935,Cobham,,E07000109,Gravesham
5391,E04005273,Pendleton,,E07000124,Ribble Valley
5392,E04005224,Reedley Hallows,,E07000122,Pendle
5393,E04004985,Chiddingstone,,E07000111,Sevenoaks
5394,E04005177,Altham,,E07000120,Hyndburn
5395,E04005126,Paddock Wood,,E07000116,Tunbridge Wells
5396,E04004936,Higham,,E07000109,Gravesham
5397,E04005274,Ramsgreave,,E07000124,Ribble Valley
5398,E04005225,Roughlee Booth,,E07000122,Pendle
5399,E04004986,Cowden,,E07000111,Sevenoaks
5400,E04005178,Arkholme-with-Cawood,,E07000121,Lancaster
5401,E04005127,Pembury,,E07000116,Tunbridge Wells
5402,E04004937,Luddesdown,,E07000109,Gravesham
5403,E04005275,Read,,E07000124,Ribble Valley
5404,E04005226,Salterforth,,E07000122,Pendle
5405,E04004987,Crockenhill,,E07000111,Sevenoaks
5406,E04005179,Bolton-le-Sands,,E07000121,Lancaster
5407,E04005128,Sandhurst,,E07000116,Tunbridge Wells
5408,E04004938,Meopham,,E07000109,Gravesham
5409,E04005276,Ribchester,,E07000124,Ribble Valley
5410,E04005277,Rimington,,E07000124,Ribble Valley
5411,E04005278,Sabden,,E07000124,Ribble Valley
5412,E04005279,Salesbury,,E07000124,Ribble Valley
5413,E04005280,Sawley,,E07000124,Ribble Valley
5414,E04005281,Simonstone,,E07000124,Ribble Valley
5415,E04005282,Slaidburn,,E07000124,Ribble Valley
5416,E04005283,Thornley-with-Wheatley,,E07000124,Ribble Valley
5417,E04005284,Twiston,,E07000124,Ribble Valley
5418,E04005285,Waddington,,E07000124,Ribble Valley
5419,E04005286,West Bradford,,E07000124,Ribble Valley
5420,E04005287,Whalley,,E07000124,Ribble Valley
5421,E04005288,Wilpshire,,E07000124,Ribble Valley
5422,E04005290,Worston,,E07000124,Ribble Valley
5423,E04012369,Barrow,,E07000124,Ribble Valley
5424,E04012370,Wiswell,,E07000124,Ribble Valley
5425,E04005291,Whitworth,,E07000125,Rossendale
5426,E04005292,Cuerdale,,E07000126,South Ribble
5427,E04005293,Farington,,E07000126,South Ribble
5428,E04005294,Hutton,,E07000126,South Ribble
5429,E04005295,Little Hoole,,E07000126,South Ribble
5430,E04005296,Longton,,E07000126,South Ribble
5431,E04005297,Much Hoole,,E07000126,South Ribble
5432,E04005298,Penwortham,,E07000126,South Ribble
5433,E04005299,Samlesbury,,E07000126,South Ribble
5434,E04005300,Aughton,,E07000127,West Lancashire
5435,E04005301,Bickerstaffe,,E07000127,West Lancashire
5436,E04005302,Bispham,,E07000127,West Lancashire
5437,E04005303,Burscough,,E07000127,West Lancashire
5438,E04005304,Dalton,,E07000127,West Lancashire
5439,E04005305,Downholland,,E07000127,West Lancashire
5440,E04005306,Great Altcar,,E07000127,West Lancashire
5441,E04005307,Halsall,,E07000127,West Lancashire
5442,E04005129,Southborough,,E07000116,Tunbridge Wells
5443,E04005227,Trawden Forest,,E07000122,Pendle
5444,E04005130,Speldhurst,,E07000116,Tunbridge Wells
5445,E04004988,Dunton Green,,E07000111,Sevenoaks
5446,E04004939,Shorne,,E07000109,Gravesham
5447,E04005180,Borwick,,E07000121,Lancaster
5448,E04005228,Brierfield,,E07000122,Pendle
5449,E04012174,Rusthall,,E07000116,Tunbridge Wells
5450,E04004989,Edenbridge,,E07000111,Sevenoaks
5451,E04004940,Vigo,,E07000109,Gravesham
5452,E04005181,Burrow-with-Burrow,,E07000121,Lancaster
5453,E04005229,Earby,,E07000122,Pendle
5454,E04005131,Briercliffe,,E07000117,Burnley
5455,E04004991,Farningham,,E07000111,Sevenoaks
5456,E04004941,Barming,,E07000110,Maidstone
5457,E04005182,Cantsfield,,E07000121,Lancaster
5458,E04005230,Kelbrook and Sough,,E07000122,Pendle
